Unnamed: 0,word,freq,profanity,hr
21807,wygaśnięcie,22,cipe,77
21815,zwinięcie,22,cipe,77
21816,sukienny,22,sukinsyny,82
21829,pupa,22,dupa,75
21832,szton,22,kurwiszon,80
21842,monitorowanie,22,downie,75
21870,przytwierdzić,22,przypierdolić,77
21872,dawkowanie,22,downie,75
21897,papucie,22,cipe,77
21911,zamierzyć,22,zapieprzyć,84
21912,orędownik,22,downie,75
21915,blokowanie,22,downie,75
21954,klarownie,22,downie,75
21960,przysłuchać,22,ruchać,75
21962,szastać,22,szmata,77
21973,wspięcie,22,cipe,77
21985,przestudiowanie,22,downie,75
22008,zarzynać,21,zasrywać,75
22018,posucha,21,poruchac,80
22019,prasowanie,21,downie,75
22037,branka,21,jebanka,77
22045,zaprząg,21,zapieprzą,75
22048,odgadnięcie,21,cipe,77
22051,piórnik,21,pierdolnik,75
22063,decydowanie,21,downie,75
22079,poszarpać,21,zasrać,75
22132,oszacowanie,21,downie,75
22141,wkupić,21,wkurwić,77
22156,przymierać,21,przypieprzać,82
22173,podziewać,21,dziwka,75
22184,odmierzyć,21,odpieprzy,78
22197,przypalać,21,przypierdalać,82
22199,kokieteryjny,21,ryj,90
22205,obsunięcie,21,cipe,77
22207,biurowiec,21,kurwie,75
22225,splunięcie,21,cipe,77
22245,szurać,21,srać,80
22255,cerowanie,21,downie,75
22263,wiercipięta,21,cip,90
22265,uśmierzenie,21,śmierdziel,76
22286,zacier,21,spieprzajcie,75
22307,reprezentowanie,21,downie,75
22308,miesiączka,21,piczka,75
22323,rozrachunek,20,chujek,75
22329,wieprzowy,20,pieprzony,78
22331,niedźwiedziowaty,20,dziwka,75
22333,olać,20,opierdola,77
22343,ciek,20,cipek,89
22345,wdarcie,20,cipe,77
22355,wysrać,20,srać,90
22371,wibrowanie,20,downie,75
22372,obycie,20,cipe,77
22383,nieodpowiedzialność,20,downie,75
22391,wojowanie,20,downie,75
22400,rozebranie,20,rozjebie,78
22401,rozpościerać,20,rozpierdalać,75
22411,puderniczka,20,piczka,75
22440,przeszywać,20,zesrywać,78
22449,wyniuchać,20,ruchać,75
22461,iskać,20,kurwiska,80
22467,zasnuwać,20,zasrywać,75
22468,siepacz,20,spieprzac,75
22474,uregulowanie,20,downie,75
22495,fucha,20,rucha,80
22499,dorzucać,20,poruchać,75
22506,zdyscyplinowanie,20,downie,75
22508,dokowanie,20,downie,80
22511,ruczaj,20,ruchaj,83
22513,niedomówienie,20,downie,75
22538,czkać,20,dupeczka,80
22550,jednać,20,jebnać,83
22582,zatrzaśnięcie,20,cipe,77
22631,porywająco,20,obsrywający,76
22670,odizolowanie,20,downie,75
22672,zakasać,20,srać,77
22692,zaostrzać,20,zasrać,80
22707,galanteryjny,19,ryj,90
22712,nieprzytomność,19,pieprz,75
22717,bladoniebieski,19,downie,75
22722,kurczowy,19,kurwy,77
22729,formułowanie,19,downie,75
22752,maltretowanie,19,downie,75
22771,wkuwać,19,wkurwiać,86
22797,zafascynowanie,19,downie,75
22805,obsuwać,19,obsrywać,80
22821,wpić,19,kurwić,77
22822,wędkowanie,19,downie,75
22831,kadrowiec,19,downie,75
22856,ciosać,19,srać,77
22866,rozradowanie,19,downie,75
22881,zgruchotać,19,ruchać,75
22883,torpedowiec,19,downie,75
22935,wniebowzięcie,19,cipe,77
22937,przepracowanie,19,downie,75
22952,przewijanie,19,przejebane,76
22968,rzeźbienie,19,rozjebiecie,76
22972,szczucie,19,cipe,77
22986,orny,19,skutasiony,77
22991,polerowanie,19,downie,75
23004,biczowanie,19,downie,75
23023,zagospodarowanie,19,downie,75
23036,rżnięcie,19,cipe,77
23040,wiceprzewodniczący,19,pieprz,75
23093,dosłuchać,19,ruchać,75
23094,zagryzać,19,zasrywać,75
23099,szczek,19,kurwiszcze,82
23104,rozpisać,18,srać,77
23108,wniknięcie,18,cipe,77
23117,spacerowanie,18,downie,75
23150,internowanie,18,downie,75
23160,rozpieprzyć,18,pieprz,90
23167,propagowanie,18,downie,75
23173,smarowanie,18,downie,75
23193,podupadać,18,dupa,90
23209,gradobicie,18,cipe,77
23234,zaryć,18,zasrywać,77
23257,nieprzezroczysty,18,pieprz,75
23269,podjeżdżać,18,podjebać,78
23280,skanowanie,18,downie,75
23287,radiowiec,18,downie,75
23291,próżnowanie,18,downie,75
23310,kresa,18,kurewska,77
23322,odejmowanie,18,downie,75
23325,zamontowanie,18,downie,75
23353,przyprawa,18,przypierdala,76
23376,mordobicie,18,cipe,77
23384,rozjeżdżać,18,rozjebać,78
23421,rozkołysać,18,srać,77
23426,przylać,18,odpieprzyla,83
23447,debiutant,18,debilu,75
23468,odzierać,18,odpieprzać,78
23484,rejestrowanie,18,downie,75
23491,wykrzywić,18,wykurwić,82
23505,przeklęcie,17,cipe,77
23510,zamocowanie,17,downie,75
23522,nieopanowanie,17,downie,75
23557,zmontowanie,17,downie,75
23558,kultywowanie,17,downie,75
23575,zaspać,17,zasrać,83
23587,szkuta,17,skutasiony,75
23598,wykolejenie,17,jebnie,82
23610,przejednać,17,przejebać,84
23634,popieprzyć,17,pieprz,90
23635,kuglarstwo,17,kurestwo,78
23664,królica,17,kurwica,77
23689,dolmen,17,pierdolenie,75
23698,opadnięcie,17,cipe,77
23702,wyprostowanie,17,downie,75
23709,dój,17,podjebac,90
23711,zwiastowanie,17,downie,75
23712,gruchać,17,ruchać,92
23721,pączkowanie,17,downie,75
23733,ukochać,17,ruchać,77
23735,synekura,17,kurwa,80
23786,dobicie,17,cipe,77
23787,powzięcie,17,cipe,77
23790,kancelaryjny,17,ryj,90
23817,krewetka,17,kurewska,75
23821,krówka,17,kórwa,89
23846,rwa,17,koorwa,90
23865,racjonowanie,17,downie,75
23869,krwawica,17,kórwa,90
23873,biadolenie,17,pierdolenie,76
23901,dziurawić,17,kurwić,75
23905,wnioskowanie,17,downie,75
23906,kołowanie,17,downie,75
23912,symulowanie,17,downie,75
23918,wypiek,17,wypieprza,75
23930,dyktowanie,17,downie,75
23937,zarejestrowanie,17,downie,75
23938,alga,17,dojebala,77
23979,dostrajać,16,srajac,75
23980,niebanalny,16,jebana,75
23987,spółkowanie,16,downie,75
24016,belkowanie,16,downie,75
24017,pochowanie,16,downie,75
24030,chałwa,16,ruchała,77
24038,zagajenie,16,jebnie,82
24047,przewiercać,16,przepierdalać,75
24049,ruchomo,16,ruchałom,80
24079,tiul,16,ciul,75
24080,skra,16,kurewska,77
24092,hodowanie,16,downie,80
24093,odpowiedniość,16,downie,75
24094,osunięcie,16,cipe,77
24138,skarać,16,srać,80
24149,wymknięcie,16,cipe,77
24150,ucztowanie,16,downie,75
24184,kremowo,16,kórewko,77
24193,okucie,16,cipe,77
24199,dożywianie,16,downie,75
24201,zbytkownie,16,downie,75
24207,teoretyzowanie,16,downie,75
24215,obmurowanie,16,downie,75
24218,potrząśnięcie,16,cipe,77
24274,nieruchawy,16,rucha,90
24279,darcie,16,cipe,77
24296,psucie,16,cipe,77
24315,przeładowanie,16,downie,75
24317,pieczarka,16,piczka,80
24332,rozszarpywać,16,zasrywać,79
24338,asekurować,16,kurwaa,75
24340,podziurawić,16,podkurwić,80
24353,filmowanie,16,downie,75
24363,rabowanie,16,downie,75
24379,zarwać,16,zasrywać,86
24389,krwiak,16,kurwik,83
24397,nadmuchać,16,ruchać,75
24401,zawieruszyć,16,zapieprzyć,76
24405,przełknięcie,16,cipe,77
24421,królewsko,15,kurewsko,88
24448,przywdziewać,15,dziwka,75
24492,sprecyzowanie,15,downie,75
24504,bandażowanie,15,downie,75
24533,alit,15,przyjebali,77
24542,zamierzać,15,zapieprza,78
24563,rajdowiec,15,downie,75
24568,dryfowanie,15,downie,75
24573,zamilknięcie,15,cipe,77
24586,nieparzysty,15,pieprz,75
24593,osypywać,15,obsrywać,75
24596,zagwarantowanie,15,downie,75
24601,rozjemca,15,rozjebac,75
24612,maszerowanie,15,downie,75
24616,karciarz,15,kurwiarz,75
24626,telefonowanie,15,downie,75
24662,porachunek,15,chujek,75
24666,debiutancki,15,debilu,75
24681,zasiedlić,15,zapierdolić,80
24703,aryjski,15,ryj,90
24711,dogrzebać,15,zjebać,82
24716,szyfrowanie,15,downie,75
24719,klapnięcie,15,cipe,77
24728,wzdęcie,15,cipe,77
24776,dekorować,15,koorwa,75
24786,zeskrobywać,15,zesrywać,84
24791,wykolejeniec,15,jebnie,75
24804,dniówka,15,dziwka,83
24812,sortowanie,15,downie,75
24828,profit,15,fiut,77
24834,salutowanie,15,downie,75
24876,ujma,15,huja,75
24884,wypasać,15,srać,77
24886,ujmowanie,15,downie,75
24891,szanowanie,15,downie,75
24904,niuchać,15,ruchać,77
24907,skasowanie,15,downie,75
24922,przejawić,15,przejebać,78
24927,forsowanie,15,downie,75
24935,wyszarpać,15,zasrać,75
24961,zdrowienie,14,downie,75
24967,zrujnowanie,14,downie,75
24972,małpowanie,14,downie,75
24975,faworyzowanie,14,downie,75
24984,dopiekać,14,dopieprzać,78
24993,prącie,14,cipe,77
24996,publikowanie,14,downie,75
24997,nieprzejednanie,14,pieprz,75
25008,mordownia,14,downie,75
25067,wodowanie,14,downie,80
25068,pieprzny,14,pieprzony,94
25077,pierzchać,14,spieprzać,78
25102,notowanie,14,downie,75
25111,nieprzydatność,14,pieprz,75
25121,solniczka,14,piczka,75
25124,papierniczy,14,zapierniczać,78
25143,zakuwać,14,nakurwiać,75
25156,drukowanie,14,downie,75
25179,korektor,14,korewko,80
25193,czarowanie,14,downie,75
25196,siorbać,14,spermosiorbacz,77
25198,knucie,14,cipe,77
25199,ikra,14,kórwa,75
25205,sprzątnięcie,14,cipe,77
25219,miedza,14,śmierdziel,75
25229,napromieniowanie,14,downie,75
25241,połknięcie,14,cipe,77
25250,dziewanna,14,dziwka,75
25252,bezguście,14,cipe,77
25266,doznawanie,14,downie,75
25267,stopniowanie,14,downie,75
25269,ruja,14,huja,75
25276,dublowanie,14,downie,75
25290,osierdzie,14,pierdziec,78
25291,runięcie,14,cipe,77
25320,płaczka,14,piczka,77
25343,folgowanie,14,downie,75
25349,zaczesać,14,srać,77
25351,owocnie,14,downie,77
25361,żebranina,14,jebani,75
25367,ropień,14,porozpierdala,75
25402,terminowanie,14,downie,75
25405,ugięcie,14,cipe,77
25407,zrastać,14,zasrać,77
25411,pomalowanie,14,downie,75
25443,przywóz,14,zapieprzysz,75
25453,naładowanie,14,downie,75
25454,wysiedlić,14,wypierdolić,80
25502,ropieć,13,porozpierdala,75
25543,nieprzystojny,13,pieprz,75
25548,pozrywać,13,obsrywać,75
25569,obozowanie,13,downie,75
25571,recytowanie,13,downie,75
25572,werbalny,13,wyjebany,75
25581,nieprzystępność,13,pieprz,75
25586,odsłuchać,13,ruchać,75
25588,magazynowanie,13,downie,75
25596,bierzmowanie,13,downie,75
25603,podparcie,13,cipe,77
25622,zbicie,13,cipe,77
25633,owinięcie,13,cipe,77
25656,trenowanie,13,downie,75
25669,koloratka,13,koorwa,75
25670,szargać,13,zasrać,77
25675,majeranek,13,jebane,75
25680,rozkoszowanie,13,downie,75
25682,tasowanie,13,downie,75
25685,nieumiarkowanie,13,downie,75
25741,pogruchotać,13,poruchać,84
25745,flirtowanie,13,downie,75
25771,odblokowanie,13,downie,75
25772,zastępowanie,13,downie,75
25775,ruchawka,13,rucha,90
25780,brylować,13,obsrywać,75
25788,plotkowanie,13,downie,75
25804,przegięcie,13,cipe,77
25808,bojkotować,13,koorwa,75
25819,srożyć,13,nabarłożyć,75
25824,ciepłota,13,ciota,77
25835,osłuchać,13,poruchać,75
25841,ciotunia,13,ciot,90
25850,dojeść,13,dojebać,77
25853,spozierać,13,spieprzać,78
25878,brzuchacz,13,ruchaj,75
25882,uzdolnienie,13,downie,75
25901,litowanie,13,downie,75
25905,obryw,13,obsrywac,77
25928,krzewić,13,kurwić,77
25929,przymocowanie,13,downie,75
25943,wydatkowanie,13,downie,75
25948,liźnięcie,13,cipe,77
25952,wsunięcie,13,cipe,77
25962,podusić,13,podkurwić,75
26000,zapatrywać,13,zasrywać,78
26005,lawirowanie,13,downie,75
26024,poruczyć,13,poruchać,75
26039,kurara,13,kurwaa,83
26062,wytarcie,13,cipe,77
26064,beztalencie,13,cipe,77
26108,seraj,12,sraj,89
26130,kodowanie,12,downie,80
26166,uruchamianie,12,rucha,90
26167,ukamienowanie,12,downie,75
26180,zmycie,12,cipe,77
26187,rozpierać,12,rozpierdalać,86
26188,werbowanie,12,downie,75
26208,wertowanie,12,downie,75
26235,bezsłownie,12,downie,75
26238,kurierski,12,kurewski,82
26254,krytykowanie,12,downie,75
26257,krasawica,12,kurwica,75
26312,walnięcie,12,cipe,77
26352,protokołować,12,koorwa,75
26371,negowanie,12,downie,75
26377,prostowanie,12,downie,75
26394,współodpowiedzialny,12,downie,75
26403,inwestowanie,12,downie,75
26411,cumowanie,12,downie,75
26430,pielić,12,pierdolić,80
26445,podżegać,12,podjebać,75
26470,realizowanie,12,downie,75
26482,afektowanie,12,downie,75
26486,instalowanie,12,downie,75
26492,znakowanie,12,downie,75
26512,pasywa,12,zasrywający,75
26581,przesiedlić,12,przepierdolić,83
26582,podbierać,12,podpierdalać,76
26585,odseparowanie,12,downie,75
26593,podpowiedź,12,downie,75
26596,mimikra,12,kórwa,77
26598,zasięgnięcie,12,cipe,77
26599,zastygać,12,zasrywać,75
26617,napastowanie,12,downie,75
26618,szkalowanie,12,downie,75
26619,przepijać,12,przejebać,78
26626,zaprószyć,12,zapieprzyć,78
26640,podebrać,12,podjebać,88
26652,przemijać,12,przejebać,78
26679,ćwiartowanie,12,downie,75
26686,wydmuchać,12,ruchać,75
26694,ładowniczy,11,downie,75
26697,rozwarcie,11,cipe,77
26698,wyszynk,11,skurwysynski,77
26737,wyrżnięcie,11,cipe,77
26758,mędrkowanie,11,downie,75
26769,ruchomość,11,rucham,75
26788,obmycie,11,cipe,77
26823,powyrzucać,11,poruchać,78
26856,przędziwo,11,dziwko,82
26875,uprzywilejowanie,11,downie,75
26926,obrazowanie,11,downie,75
26936,wyginięcie,11,cipe,77
26944,zasłabnięcie,11,cipe,77
26946,schlebianie,11,jebani,75
26949,izolowanie,11,downie,75
26961,prezentowanie,11,downie,75
26974,nieprzystosowanie,11,downie,75
26982,handlowanie,11,downie,75
26987,katalogowanie,11,downie,75
27036,pieklić,11,pierdolić,75
27042,wyczesać,11,srać,77
27056,upicie,11,cipe,77
27061,przezierać,11,przepierdalać,78
27070,nieprzewidywalność,11,pieprz,75
27094,zaniknięcie,11,cipe,77
27110,nakupić,11,nakurwiać,75
27130,pokąsać,11,srać,77
27138,zapakowanie,11,downie,75
27139,wmurować,11,wkurwiać,75
27140,diwa,11,dziwka,80
27149,następowanie,11,downie,75
27157,identyfikowanie,11,downie,75
27169,zaczęcie,11,cipe,77
27195,targnięcie,11,cipe,77
27202,dziękowanie,11,downie,75
27224,ożaglowanie,11,downie,75
27228,galeryjka,11,ryj,90
27233,akcentowanie,11,downie,75
27240,zamarznięcie,11,cipe,77
27241,kooperować,11,koorwa,75
27266,administrowanie,11,downie,75
27277,ogarnięcie,11,cipe,77
27312,regulowanie,11,downie,75
27342,okratowanie,11,downie,75
27374,baca,11,dojebac,77
27385,ciapa,11,cipa,89
27406,kursowanie,11,downie,75
27458,podwajać,10,podjebać,75
27467,nieprzekraczalny,10,pieprz,75
27480,tuja,10,huja,75
27481,pośliźnięcie,10,cipe,77
27484,odjęcie,10,cipe,77
27491,przedawnienie,10,downie,75
27500,zasłonięcie,10,cipe,77
27530,szkicowanie,10,downie,75
27532,murowanie,10,downie,75
27561,peryferyjny,10,ryj,90
27569,zakrzywiać,10,zasrywać,78
27594,podłubać,10,podjebać,75
27595,zasłać,10,zasrać,83
27605,napomknięcie,10,cipe,77
27609,kiełkowanie,10,downie,75
27652,ubarwiać,10,wkurwiać,75
27654,zadbanie,10,zajebane,75
27665,odszyfrowanie,10,downie,75
27670,nazrywać,10,zasrywać,75
27677,nieprzytulny,10,pieprz,75
27679,tytułowanie,10,downie,75
27684,złajać,10,zajebać,77
27695,montowanie,10,downie,75
27724,ucałowanie,10,downie,75
27753,wymierać,10,wypieprzać,78
27756,szlifowanie,10,downie,75
27759,poćwiartowanie,10,downie,75
27765,zaprotokołować,10,koorwa,75
27771,zrośnięcie,10,cipe,77
27777,szczytowanie,10,downie,75
27866,pokrzyżowanie,10,downie,75
27893,zawierzać,10,zapieprza,78
27915,warsztatowy,10,szmato,75
27959,paradowanie,10,downie,75
27985,ryzykowanie,10,downie,75
27995,wstępowanie,10,downie,75
28004,wgięcie,10,cipe,77
28012,przymknięcie,10,cipe,77
28039,wstrzyknięcie,10,cipe,77
28110,przerąbać,10,przejebać,78
28112,radowanie,10,downie,80
28224,oskrobywać,9,obsrywać,78
28226,zaakcentowanie,9,downie,75
28340,przypieprzyć,9,przypieprzać,92
28345,omasztowanie,9,downie,75
28353,sraczka,9,srac,90
28373,rozplanowanie,9,downie,75
28412,odpłynięcie,9,cipe,77
28429,stryjostwo,9,ryj,90
28433,kutia,9,kutas,80
28456,bagatelizowanie,9,downie,75
28468,natknięcie,9,cipe,77
28471,dziwożona,9,dziwko,75
28473,spożytkowanie,9,downie,75
28474,stróżowanie,9,downie,75
28475,rozsierdzić,9,rozpierdolić,78
28507,kretowisko,9,kurewsko,78
28527,przystrajać,9,srajac,75
28570,poszatkować,9,szmato,75
28576,zapoczątkowanie,9,downie,75
28589,torowanie,9,downie,75
28602,kohorta,9,koorwa,77
28619,akceptowanie,9,downie,75
28623,hałasowanie,9,downie,75
28624,samozaparcie,9,cipe,77
28650,cywilizowanie,9,downie,75
28666,pedel,9,pierdel,83
28668,przedmuchać,9,ruchać,75
28675,ozdrowieć,9,downie,75
28682,przebrnięcie,9,cipe,77
28684,rozdziewać,9,dziwka,75
28695,wyciosać,9,srać,77
28732,stepowanie,9,downie,75
28736,kandydowanie,9,downie,75
28745,oprocentowanie,9,downie,75
28760,wykluwać,9,wkurwiać,75
28770,podkuwać,9,podkurwić,82
28772,przekrwienie,9,kurwie,75
28774,nieprawdziwość,9,dziwko,75
28794,perliczka,9,piczka,80
28799,sędziować,9,dziwka,75
28800,drożyć,9,nabarłożyć,75
28810,przepoić,9,przepierdolić,76
28824,podmurowanie,9,downie,75
28834,rojenie,9,rozjebie,80
28839,cytowanie,9,downie,75
28840,załam,9,wypieprzała,80
28850,przeprać,9,przypieprzać,80
28870,przejeść,9,przejebać,82
28878,piętnowanie,9,downie,75
28882,wyparowanie,9,downie,75
28905,proponowanie,9,downie,75
28910,komentowanie,9,downie,75
28914,skroić,9,skurwić,77
28916,pierwotniak,9,pierdolnik,76
28928,córunia,9,chujnia,77
28934,uzwojenie,9,jebnie,82
28935,szantażowanie,9,downie,75
28963,jednodniówka,9,dziwka,75
28964,podwijać,9,podjebać,75
28978,nieprzychylność,9,pieprz,75
29020,pruderyjny,9,ryj,90
29026,interpretowanie,9,downie,75
29029,żebrowanie,9,downie,75
29040,sądowniczy,9,downie,75
29041,pikowanie,9,downie,75
29078,dzieworództwo,8,dziwko,75
29082,dziczka,8,dzifka,77
29086,zaintrygowanie,8,downie,75
29092,niegustownie,8,downie,75
29108,zżycie,8,cipe,77
29119,obumarcie,8,cipe,77
29121,świętopietrze,8,pieprz,75
29133,rośnięcie,8,cipe,77
29143,brnięcie,8,cipe,77
29151,zakołysać,8,srać,77
29160,wezbrać,8,wjebać,77
29163,zakrawać,8,zasrywać,75
29181,majstrowanie,8,downie,75
29229,zafałszowanie,8,downie,75
29239,podcierać,8,podpierdalać,76
29246,krzepnięcie,8,cipe,77
29267,szykanowanie,8,downie,75
29268,koordynowanie,8,downie,75
29286,odwzajemnienie,8,jebnie,75
29310,nakłuwać,8,nakurwiać,82
29343,pierzynka,8,pieprz,75
29345,upad,8,dupa,75
29354,sklejenie,8,jebnie,82
29364,uprawić,8,kurwić,77
29377,opieprzyć,8,pieprz,90
29378,tamaryndowiec,8,downie,75
29383,zaszywać,8,zasrywać,88
29415,prawowicie,8,cipe,77
29422,zarąbać,8,zasrać,77
29425,moralizowanie,8,downie,75
29426,klasyfikowanie,8,downie,75
29431,przykucie,8,cipe,77
29437,ciupka,8,cipka,91
29441,niwa,8,chujnia,77
29449,próbowanie,8,downie,75
29504,zasiewać,8,zasrywać,75
29512,zespawać,8,zesrywać,75
29522,zastraszać,8,zasrać,75
29526,ustępowanie,8,downie,75
29534,ścier,8,nakurwiście,80
29546,penetrowanie,8,downie,75
29553,zasłuchać,8,ruchać,75
29559,przepalać,8,przepierdalać,82
29569,przestrojenie,8,jebnie,82
29571,wydęcie,8,cipe,77
29572,piecza,8,picza,91
29578,odcyfrowanie,8,downie,75
29580,niepokojenie,8,jebnie,82
29590,sugerowanie,8,downie,75
29597,uprzyjemniać,8,przyjebać,76
29614,zasiedlać,8,zapierdalać,80
29618,wykwitać,8,wkurwiać,75
29656,dziwaczyć,8,dziwka,75
29662,imitowanie,8,downie,75
29692,ciupa,8,cipa,89
29693,nieruchomieć,8,rucham,75
29707,koloratura,8,koorwa,75
29710,wpierać,8,wpierdalać,82
29737,rozpostarcie,8,cipe,77
29744,uchlać,8,ruchać,83
29753,okablowanie,8,downie,75
29772,popsucie,8,cipe,77
29788,popołudniówka,8,dziwka,75
29789,zlatywać,8,zasrywać,75
29806,powinszowanie,8,downie,75
29813,powodowanie,8,downie,75
29818,zredagowanie,8,downie,75
29827,dzwonko,8,dziwko,77
29829,obciach,8,cipach,77
29841,wstrząśnięcie,8,cipe,77
29850,skuwać,8,skurwić,77
29881,przywierać,8,przypieprzać,82
29922,sunięcie,7,cipe,77
29938,surowica,7,kurwica,80
29956,szczotkowanie,7,downie,75
29962,farbowanie,7,downie,75
29989,kontemplowanie,7,downie,75
29997,szpalta,7,szmata,77
29998,tresowanie,7,downie,75
30001,strofowanie,7,downie,75
30030,wymiotowanie,7,downie,75
30051,ekranowanie,7,downie,75
30078,wyrzucie,7,cipe,77
30100,wyrugowanie,7,downie,75
30103,argumentowanie,7,downie,75
30156,przypierać,7,przypieprzać,91
30172,woskowanie,7,downie,75
30198,wyczesywać,7,zesrywać,78
30207,wydrwić,7,wykurwić,80
30211,zestrojenie,7,jebnie,82
30214,cygarniczka,7,piczka,75
30225,opodatkowanie,7,downie,75
30235,nieprzezorny,7,pieprzony,76
30245,nieprzenikalny,7,pieprz,75
30277,zaminowanie,7,downie,75
30281,narodowiec,7,downie,75
30312,podpić,7,podpierdala,75
30313,napiętnowanie,7,downie,75
30319,pedofil,7,pierdolil,75
30324,nawiew,7,nawpierdalac,75
30336,pieniacz,7,zapierniczający,79
30337,zarywać,7,zasrywać,93
30340,zarżnięcie,7,cipe,77
30346,dofinansowanie,7,downie,75
30353,zasychać,7,zasrywać,75
30358,nastrajać,7,srajac,75
30379,dźwignięcie,7,cipe,77
30384,wyzierać,7,wypieprzać,78
30460,pohasać,7,srać,77
30463,pogrywać,7,obsrywać,75
30480,zabudowanie,7,downie,75
30488,nadziewać,7,dziwka,75
30490,delegowanie,7,downie,75
30519,kodować,7,koorwa,77
30521,leżakowanie,7,downie,75
30538,kierdel,7,pierdel,86
30606,rzeżucha,7,rucha,77
30635,zsumowanie,7,downie,75
30639,smakowanie,7,downie,75
30644,kursywa,7,kurwa,83
30661,bezkrwawy,7,kórwa,90
30662,zwariowanie,7,downie,75
30663,obwarowanie,7,downie,75
30673,zrewidowanie,7,downie,75
30705,skrobnięcie,7,cipe,77
30713,skoordynowanie,7,downie,75
30714,skonstatowanie,7,downie,75
30726,dostrajanie,7,srajac,75
30770,krótkotrwałość,7,koorwa,75
30778,trzepnięcie,7,cipe,77
30811,trzepaczka,7,piczka,75
30823,reklamowanie,7,downie,75
30825,wkuwanie,7,wkurwiacie,78
30833,wędrownik,7,downie,75
30840,rozprucie,7,cipe,77
30849,rozpięcie,7,cipe,77
30882,rozstrojenie,7,jebnie,82
30886,rozmycie,7,cipe,77
30887,różnicowanie,7,downie,75
30904,rozdęcie,7,cipe,77
30931,wężymord,7,morde,80
30932,lutowanie,7,downie,75
30944,zasysać,6,zasrywać,80
30950,zbycie,6,cipe,77
30971,galopowanie,6,downie,75
30976,tatuowanie,6,downie,75
31009,zsunięcie,6,cipe,77
31026,zdekodować,6,koorwa,75
31044,haftowanie,6,downie,75
31058,weterynaryjny,6,ryj,90
31083,wałkowanie,6,downie,75
31084,kasowanie,6,downie,75
31177,uradowanie,6,downie,75
31195,kolorować,6,koorwa,80
31229,zadebiutować,6,debilu,75
31250,biga,6,najebia,77
31267,hartowanie,6,downie,75
31271,zarysowanie,6,downie,75
31274,zaserwować,6,zasrywać,78
31291,hoja,6,huja,75
31295,żałowanie,6,downie,75
31359,wynarodowienie,6,downie,75
31367,wykastrowanie,6,downie,75
31370,wykurzać,6,wkurwiać,75
31393,matkowanie,6,downie,75
31412,krewkość,6,kórewko,86
31413,krewetkowy,6,kórewko,75
31415,masowanie,6,downie,75
31417,skaj,6,kurewska,77
31428,rozstrajać,6,srajac,75
31431,celebrowanie,6,downie,75
31432,oscylowanie,6,downie,75
31439,stroniczka,6,piczka,75
31441,królewiątko,6,kórewko,75
31465,palcowanie,6,downie,75
31466,demolowanie,6,downie,75
31498,otrząśnięcie,6,cipe,77
31507,świśnięcie,6,cipe,77
31513,poślizgnięcie,6,cipe,77
31515,nabicie,6,cipe,77
31528,dykteryjka,6,ryj,90
31547,okólny,6,pierdolny,80
31567,krawiectwo,6,kurwie,75
31579,deista,6,zajebista,75
31581,pupcia,6,dupcia,83
31583,popielnik,6,popierdoleni,76
31584,popielica,6,popierdolic,80
31604,nieprzewidywalnie,6,pieprz,75
31605,nieprzetłumaczalny,6,pieprz,75
31608,opieprz,6,pieprz,92
31612,porozdzielać,6,porozpierdalać,77
31613,nieprzekupność,6,pieprz,75
31621,opłynięcie,6,cipe,77
31622,definiowanie,6,downie,75
31632,splądrowanie,6,downie,75
31648,dobieg,6,dojebie,77
31671,pielenie,6,pierdolenie,84
31735,przygrzać,6,przypieprzać,76
31739,podarcie,6,cipe,77
31745,sparaliżowanie,6,downie,75
31773,podźwignięcie,6,cipe,77
31781,denerwowanie,6,downie,75
31787,pojenie,6,pojebane,80
31791,rozrąbać,6,rozjebać,75
31794,bryja,6,ryj,90
31798,dyskryminowanie,6,downie,75
31805,rozgrzebać,6,rozjebać,78
31812,rozkrwawiać,6,kórwa,90
31813,podsunięcie,6,cipe,77
31833,napicie,6,cipe,77
31835,dogasać,6,srać,77
31843,patriarchalnie,6,ruchali,77
31844,sprzymierzać,6,przypieprzać,83
31854,pedałowanie,6,downie,75
31864,podupaść,6,dupa,90
31916,sędziwość,6,dziwko,75
31925,eliminowanie,6,downie,75
31942,relacjonowanie,6,downie,75
31945,minięcie,6,cipe,77
31946,samobiczowanie,6,downie,75
31972,obwisać,6,srać,77
31979,obtarcie,6,cipe,77
31990,odkuwać,6,podkurwić,75
32033,ryjówka,6,ryj,90
32036,ryza,6,spieprza,77
32041,odzywka,6,dziwka,77
32046,odzwyczajać,6,zajebać,75
32053,ogrywać,6,obsrywać,80
32079,odczarowanie,6,downie,75
32086,lenić,6,popierdoleni,80
32099,szacowanie,6,downie,75
32101,przekwalifikowanie,6,downie,75
32107,szafowanie,6,downie,75
32120,przecier,6,przepierdala,79
32125,dowalić,6,napierdolić,75
32133,zaklęśnięcie,5,cipe,77
32136,zakneblowanie,5,downie,75
32137,przetrząśnięcie,5,cipe,77
32169,ładownica,5,downie,75
32171,skwitowanie,5,downie,75
32214,burleska,5,kurewska,75
32223,wyminięcie,5,cipe,77
32229,podjadać,5,podjebać,75
32234,użebrać,5,ujebać,77
32247,interweniowanie,5,downie,75
32293,zakucie,5,cipe,77
32295,promowanie,5,downie,75
32342,podkupić,5,podkurwić,82
32351,przodownictwo,5,downie,75
